"","MMT","MY","MileGrpATC","prob.Estimate","prob.Est.Error","prob.Q2.5","prob.Q97.5"
"870","Infiniti QX50","2020","1",0,0,0,0
"871","Infiniti QX50","2020","2",0,0,0,0
"872","Infiniti QX50","2020","3",0.0269298245614035,0.161881927607339,0,1
"873","Infiniti QX60","2018","1",0,0,0,0
"874","Infiniti QX60","2018","2",0,0,0,0
"875","Infiniti QX60","2018","3",0,0,0,0
"876","Infiniti QX60","2019","1",0,0,0,0
"877","Infiniti QX60","2019","2",0,0,0,0
"878","Infiniti QX60","2019","3",0,0,0,0
"879","Infiniti QX60","2020","1",0,0,0,0
"880","Infiniti QX60","2020","2",0,0,0,0
"881","Infiniti QX60","2020","3",0,0,0,0
"882","Jaguar F-Pace","2018","1",0,0,0,0
"883","Jaguar F-Pace","2018","2",0,0,0,0
"884","Jaguar F-Pace","2018","3",0,0,0,0
"885","Jaguar F-Pace","2019","1",0,0,0,0
"886","Jaguar F-Pace","2019","2",0,0,0,0
"887","Jaguar F-Pace","2019","3",0,0,0,0
"888","Jaguar F-Pace","2020","1",0,0,0,0
"889","Jaguar F-Pace","2020","2",0,0,0,0
"890","Jaguar F-Pace","2020","3",0,0,0,0
"891","Jeep Cherokee","2018","1",0,0,0,0
"892","Jeep Cherokee","2018","2",0,0,0,0
"893","Jeep Cherokee","2018","3",0.0225438596491228,0.148447298927302,0,0
"894","Jeep Cherokee","2019","1",0.0249561403508772,0.155994867568947,0,0
"895","Jeep Cherokee","2019","2",0.00890350877192982,0.0939394664044974,0,0
"896","Jeep Cherokee","2019","3",0.00153508771929825,0.0391509700134573,0,0
"897","Jeep Cherokee","2020","1",0,0,0,0
"898","Jeep Cherokee","2020","2",0,0,0,0
"899","Jeep Cherokee","2020","3",0.00478070175438597,0.0689786585239155,0,0
"900","Jeep Compass","2018","1",0,0,0,0
"901","Jeep Compass","2018","2",0,0,0,0
"902","Jeep Compass","2018","3",0,0,0,0
"903","Jeep Compass","2019","1",0,0,0,0
"904","Jeep Compass","2019","2",0,0,0,0
"905","Jeep Compass","2019","3",0,0,0,0
"906","Jeep Compass","2020","1",0,0,0,0
"907","Jeep Compass","2020","2",0,0,0,0
"908","Jeep Compass","2020","3",0,0,0,0
"909","Jeep Gladiator","2020","1",0,0,0,0
"910","Jeep Gladiator","2020","2",0,0,0,0
"911","Jeep Gladiator","2020","3",0,0,0,0
"912","Jeep Grand Cherokee","2018","1",0,0,0,0
"913","Jeep Grand Cherokee","2018","2",0.00653508771929825,0.080577075609711,0,0
"914","Jeep Grand Cherokee","2018","3",0.0116228070175439,0.10718312014459,0,0
"915","Jeep Grand Cherokee","2019","1",0,0,0,0
"916","Jeep Grand Cherokee","2019","2",0.00934210526315789,0.0962041384963508,0,0
"917","Jeep Grand Cherokee","2019","3",0.00087719298245614,0.0296051001728003,0,0
"918","Jeep Grand Cherokee","2020","1",0,0,0,0
"919","Jeep Grand Cherokee","2020","2",0.0149122807017544,0.121204574618069,0,0
"920","Jeep Grand Cherokee","2020","3",0.00442982456140351,0.0664108022397013,0,0
"921","Jeep Renegade","2018","1",0.0427631578947368,0.202327125398092,0,1
"922","Jeep Renegade","2018","2",0,0,0,0
"923","Jeep Renegade","2018","3",0.105614035087719,0.307349725608619,0,1
"924","Jeep Renegade","2019","1",0,0,0,0
"925","Jeep Renegade","2019","2",0,0,0,0
"926","Jeep Renegade","2019","3",0,0,0,0
"927","Jeep Renegade","2020","1",0,0,0,0
"928","Jeep Renegade","2020","2",0,0,0,0
"929","Jeep Renegade","2020","3",0.0525438596491228,0.223125942066553,0,1
"930","Jeep Wrangler","2018","1",0,0,0,0
"931","Jeep Wrangler","2018","2",0.0200438596491228,0.140153361975502,0,0
"932","Jeep Wrangler","2018","3",0.0320614035087719,0.176167054498342,0,1
"933","Jeep Wrangler","2019","1",0,0,0,0
"934","Jeep Wrangler","2019","2",0.017719298245614,0.13193213460039,0,0
"935","Jeep Wrangler","2019","3",0.00289473684210526,0.0537260080491103,0,0
"936","Jeep Wrangler","2020","1",0,0,0,0
"937","Jeep Wrangler","2020","2",0,0,0,0
"938","Jeep Wrangler","2020","3",0.00644736842105263,0.0800379961640301,0,0
"939","Jeep Wrangler JK","2018","1",0.027719298245614,0.164171011024933,0,1
"940","Jeep Wrangler JK","2018","2",0,0,0,0
"941","Jeep Wrangler JK","2018","3",0.00530701754385965,0.0726573096628904,0,0
"942","Kia Forte","2018","1",0,0,0,0
"943","Kia Forte","2018","2",0,0,0,0
"944","Kia Forte","2018","3",0,0,0,0
"945","Kia Forte","2019","1",0,0,0,0
"946","Kia Forte","2019","2",0,0,0,0
"947","Kia Forte","2019","3",0,0,0,0
"948","Kia Forte","2020","1",0,0,0,0
"949","Kia Forte","2020","2",0,0,0,0
"950","Kia Forte","2020","3",0,0,0,0
"951","Kia Niro","2018","1",0,0,0,0
"952","Kia Niro","2018","2",0,0,0,0
"953","Kia Niro","2018","3",0,0,0,0
"954","Kia Niro","2019","1",0,0,0,0
"955","Kia Niro","2019","2",0.0210964912280702,0.143709203219922,0,0
"956","Kia Niro","2019","3",0.00276315789473684,0.0524942255372153,0,0
"957","Kia Niro","2020","1",0,0,0,0
"958","Kia Niro","2020","2",0,0,0,0
"959","Kia Niro","2020","3",0.0287280701754386,0.167044880252981,0,1
"960","Kia Niro Electric","2019","1",0,0,0,0
"961","Kia Niro Electric","2019","2",0,0,0,0
"962","Kia Niro Electric","2019","3",0,0,0,0
"963","Kia Niro Electric","2020","1",0,0,0,0
"964","Kia Niro Electric","2020","2",0,0,0,0
"965","Kia Optima","2018","1",0.0188157894736842,0.135877022714667,0,0
"966","Kia Optima","2018","2",0,0,0,0
"967","Kia Optima","2018","3",0.00223684210526316,0.047243375563274,0,0
"968","Kia Optima","2019","1",0,0,0,0
"969","Kia Optima","2019","2",0,0,0,0
"970","Kia Optima","2019","3",0,0,0,0
"971","Kia Optima","2020","1",0,0,0,0
"972","Kia Optima","2020","2",0,0,0,0
"973","Kia Optima","2020","3",0.0105263157894737,0.102058656203837,0,0
"974","Kia Sedona","2018","1",0.0546491228070175,0.227299058920552,0,1
"975","Kia Sedona","2018","2",0,0,0,0
"976","Kia Sedona","2018","3",0.0115789473684211,0.106983070326545,0,0
"977","Kia Sedona","2019","1",0,0,0,0
"978","Kia Sedona","2019","2",0,0,0,0
"979","Kia Sedona","2019","3",0,0,0,0
"980","Kia Sedona","2020","1",0,0,0,0
"981","Kia Sedona","2020","2",0,0,0,0
"982","Kia Sedona","2020","3",0.0222368421052632,0.147456158273481,0,0
"983","Kia Sorento","2018","1",0,0,0,0
"984","Kia Sorento","2018","2",0,0,0,0
"985","Kia Sorento","2018","3",0.00947368421052632,0.0968728295864708,0,0
"986","Kia Sorento","2019","1",0,0,0,0
"987","Kia Sorento","2019","2",0.00815789473684211,0.0899538681178129,0,0
"988","Kia Sorento","2019","3",0.000657894736842105,0.02564158241355,0,0
"989","Kia Sorento","2020","1",0,0,0,0
"990","Kia Sorento","2020","2",0,0,0,0
"991","Kia Sorento","2020","3",0.00969298245614035,0.0979767807990009,0,0
"992","Kia Soul","2018","1",0,0,0,0
"993","Kia Soul","2018","2",0,0,0,0
"994","Kia Soul","2018","3",0.0200877192982456,0.140303478972325,0,0
"995","Kia Soul","2019","1",0,0,0,0
"996","Kia Soul","2019","2",0,0,0,0
"997","Kia Soul","2019","3",0,0,0,0
"998","Kia Soul","2020","1",0,0,0,0
"999","Kia Soul","2020","2",0,0,0,0
"1000","Kia Soul","2020","3",0.0339912280701754,0.181210553543013,0,1
"1001","Kia Sportage","2018","1",0,0,0,0
"1002","Kia Sportage","2018","2",0,0,0,0
"1003","Kia Sportage","2018","3",0,0,0,0
"1004","Kia Sportage","2019","1",0.0539473684210526,0.225918765105464,0,1
"1005","Kia Sportage","2019","2",0,0,0,0
"1006","Kia Sportage","2019","3",0.00276315789473684,0.0524942255372153,0,0
"1007","Kia Sportage","2020","1",0,0,0,0
"1008","Kia Sportage","2020","2",0,0,0,0
"1009","Kia Sportage","2020","3",0.00192982456140351,0.0438883221410443,0,0
"1010","Kia Stinger","2018","1",0,0,0,0
"1011","Kia Stinger","2018","2",0,0,0,0
"1012","Kia Stinger","2018","3",0,0,0,0
"1013","Kia Stinger","2019","1",0,0,0,0
"1014","Kia Stinger","2019","2",0.0527631578947368,0.223565201295606,0,1
"1015","Kia Stinger","2019","3",0.0209649122807018,0.143269972462559,0,0
"1016","Kia Stinger","2020","1",0,0,0,0
"1017","Kia Stinger","2020","2",0,0,0,0
"1018","Kia Stinger","2020","3",0.0321491228070175,0.176399890836177,0,1
"1019","Kia Telluride","2020","1",0,0,0,0
"1020","Kia Telluride","2020","2",0,0,0,0
"1021","Kia Telluride","2020","3",0.00596491228070175,0.0770038451768312,0,0
"1022","Lexus ES/Lexus ES Hybrid","2018","1",0.00824561403508772,0.0904321987331837,0,0
"1023","Lexus ES/Lexus ES Hybrid","2018","2",0,0,0,0
"1024","Lexus ES/Lexus ES Hybrid","2018","3",0.00210526315789474,0.045835828460756,0,0
"1025","Lexus ES/Lexus ES Hybrid","2019","1",0,0,0,0
"1026","Lexus ES/Lexus ES Hybrid","2019","2",0,0,0,0
"1027","Lexus ES/Lexus ES Hybrid","2019","3",0,0,0,0
"1028","Lexus ES/Lexus ES Hybrid","2020","1",0,0,0,0
"1029","Lexus ES/Lexus ES Hybrid","2020","2",0,0,0,0
"1030","Lexus ES/Lexus ES Hybrid","2020","3",0.005,0.0705352267404384,0,0
"1031","Lexus GS","2018","1",0,0,0,0
"1032","Lexus GS","2018","2",0,0,0,0
"1033","Lexus GS","2018","3",0,0,0,0
"1034","Lexus GS","2019","1",0,0,0,0
"1035","Lexus GS","2019","2",0,0,0,0
"1036","Lexus GS","2019","3",0,0,0,0
"1037","Lexus GS","2020","1",0,0,0,0
"1038","Lexus GS","2020","2",0,0,0,0
"1039","Lexus GS","2020","3",0,0,0,0
"1040","Lexus GX","2018","1",0,0,0,0
"1041","Lexus GX","2018","2",0.0312280701754386,0.173937358688009,0,1
"1042","Lexus GX","2018","3",0.00543859649122807,0.0735476403936786,0,0
"1043","Lexus GX","2019","1",0,0,0,0
"1044","Lexus GX","2019","2",0,0,0,0
"1045","Lexus GX","2019","3",0,0,0,0
"1046","Lexus GX","2020","1",0,0,0,0
"1047","Lexus GX","2020","2",0,0,0,0
"1048","Lexus GX","2020","3",0.0110087719298246,0.104345850021722,0,0
"1049","Lexus IS","2018","1",0,0,0,0
"1050","Lexus IS","2018","2",0,0,0,0
"1051","Lexus IS","2018","3",0,0,0,0
"1052","Lexus IS","2019","1",0,0,0,0
"1053","Lexus IS","2019","2",0,0,0,0
"1054","Lexus IS","2019","3",0,0,0,0
"1055","Lexus IS","2020","2",0,0,0,0
"1056","Lexus LS","2018","1",0,0,0,0
"1057","Lexus LS","2018","2",0,0,0,0
"1058","Lexus LS","2018","3",0,0,0,0
"1059","Lexus LS","2019","1",0,0,0,0
"1060","Lexus LS","2019","2",0,0,0,0
"1061","Lexus LS","2019","3",0,0,0,0
"1062","Lexus LS","2020","1",0,0,0,0
"1063","Lexus LS","2020","2",0,0,0,0
"1064","Lexus LS","2020","3",0,0,0,0
"1065","Lexus LX","2018","1",0,0,0,0
"1066","Lexus LX","2018","2",0,0,0,0
"1067","Lexus LX","2018","3",0,0,0,0
"1068","Lexus LX","2019","1",0,0,0,0
"1069","Lexus LX","2019","2",0,0,0,0
"1070","Lexus LX","2019","3",0,0,0,0
"1071","Lexus LX","2020","1",0,0,0,0
"1072","Lexus LX","2020","2",0,0,0,0
"1073","Lexus LX","2020","3",0,0,0,0
"1074","Lexus NX","2018","1",0,0,0,0
"1075","Lexus NX","2018","2",0,0,0,0
"1076","Lexus NX","2018","3",0,0,0,0
"1077","Lexus NX","2019","1",0,0,0,0
"1078","Lexus NX","2019","2",0,0,0,0
"1079","Lexus NX","2019","3",0,0,0,0
"1080","Lexus NX","2020","1",0,0,0,0
"1081","Lexus NX","2020","2",0,0,0,0
"1082","Lexus NX","2020","3",0.0267543859649123,0.161368308195918,0,1
"1083","Lexus RX/Lexus RX Hybrid/RX L","2018","1",0.00412280701754386,0.0640779959666473,0,0
"1084","Lexus RX/Lexus RX Hybrid/RX L","2018","2",0.0114035087719298,0.10617892084444,0,0
"1085","Lexus RX/Lexus RX Hybrid/RX L","2018","3",0.00179824561403509,0.0423685102262651,0,0
"1086","Lexus RX/Lexus RX Hybrid/RX L","2019","1",0.0114912280701754,0.106581790091483,0,0
"1087","Lexus RX/Lexus RX Hybrid/RX L","2019","2",0,0,0,0
"1088","Lexus RX/Lexus RX Hybrid/RX L","2019","3",0.000614035087719298,0.0247726656748435,0,0
"1089","Lexus RX/Lexus RX Hybrid/RX L","2020","1",0,0,0,0
"1090","Lexus RX/Lexus RX Hybrid/RX L","2020","2",0,0,0,0
"1091","Lexus RX/Lexus RX Hybrid/RX L","2020","3",0.00140350877192982,0.0374379541209062,0,0
"1092","Lexus UX","2019","1",0,0,0,0
"1093","Lexus UX","2019","2",0,0,0,0
"1094","Lexus UX","2019","3",0,0,0,0
"1095","Lexus UX","2020","1",0,0,0,0
"1096","Lexus UX","2020","2",0,0,0,0
"1097","Lexus UX","2020","3",0.194385964912281,0.395735935040545,0,1
"1098","Lincoln Aviator","2020","1",0.0499122807017544,0.217768512183286,0,1
"1099","Lincoln Aviator","2020","2",0,0,0,0
"1100","Lincoln Aviator","2020","3",0.0500877192982456,0.218130755650999,0,1
"1101","Lincoln Continental","2018","1",0,0,0,0
"1102","Lincoln Continental","2018","2",0,0,0,0
"1103","Lincoln Continental","2019","1",0,0,0,0
"1104","Lincoln Continental","2019","2",0.148026315789474,0.355133858150311,0,1
"1105","Lincoln Continental","2019","3",0.0107894736842105,0.103312773068332,0,0
"1106","Lincoln Continental","2020","1",0,0,0,0
"1107","Lincoln Continental","2020","2",0,0,0,0
"1108","Lincoln Continental","2020","3",0.0226754385964912,0.148869859638557,0,0
"1109","Lincoln Corsair","2020","1",0,0,0,0
"1110","Lincoln Corsair","2020","2",0,0,0,0
"1111","Lincoln Corsair","2020","3",0,0,0,0
"1112","Lincoln MKC","2018","1",0,0,0,0
"1113","Lincoln MKC","2018","2",0,0,0,0
"1114","Lincoln MKC","2018","3",0,0,0,0
"1115","Lincoln MKC","2019","1",0,0,0,0
"1116","Lincoln MKC","2019","2",0,0,0,0
"1117","Lincoln MKC","2019","3",0,0,0,0
"1118","Lincoln MKX","2018","1",0,0,0,0
"1119","Lincoln MKX","2018","2",0.021359649122807,0.144583302524173,0,0
"1120","Lincoln MKX","2018","3",0.00600877192982456,0.0772847239774511,0,0
"1121","Lincoln MKZ/Lincoln MKZ Hybrid","2018","1",0,0,0,0
"1122","Lincoln MKZ/Lincoln MKZ Hybrid","2018","2",0,0,0,0
"1123","Lincoln MKZ/Lincoln MKZ Hybrid","2018","3",0,0,0,0
"1124","Lincoln MKZ/Lincoln MKZ Hybrid","2019","1",0,0,0,0
"1125","Lincoln MKZ/Lincoln MKZ Hybrid","2019","2",0,0,0,0
"1126","Lincoln MKZ/Lincoln MKZ Hybrid","2019","3",0,0,0,0
"1127","Lincoln MKZ/Lincoln MKZ Hybrid","2020","1",0,0,0,0
"1128","Lincoln MKZ/Lincoln MKZ Hybrid","2020","2",0,0,0,0
"1129","Lincoln MKZ/Lincoln MKZ Hybrid","2020","3",0,0,0,0
"1130","Lincoln Nautilus","2019","1",0,0,0,0
"1131","Lincoln Nautilus","2019","2",0,0,0,0
"1132","Lincoln Nautilus","2019","3",0.0242543859649123,0.15384131031429,0,0
"1133","Lincoln Nautilus","2020","1",0,0,0,0
"1134","Lincoln Nautilus","2020","2",0,0,0,0
"1135","Lincoln Nautilus","2020","3",0.0107017543859649,0.102896507284985,0,0
"1136","Lincoln Navigator","2018","1",0,0,0,0
"1137","Lincoln Navigator","2018","2",0,0,0,0
"1138","Lincoln Navigator","2018","3",0,0,0,0
"1139","Lincoln Navigator","2019","1",0,0,0,0
"1140","Lincoln Navigator","2019","2",0,0,0,0
"1141","Lincoln Navigator","2019","3",0.0773684210526316,0.267180986275795,0,1
"1142","Lincoln Navigator","2020","1",0,0,0,0
"1143","Lincoln Navigator","2020","2",0,0,0,0
"1144","Lincoln Navigator","2020","3",0.0356140350877193,0.185329927555813,0,1
"1145","Mazda 3","2018","1",0,0,0,0
"1146","Mazda 3","2018","2",0,0,0,0
"1147","Mazda 3","2018","3",0.0315350877192982,0.174762597605225,0,1
"1148","Mazda 3","2019","1",0.0252631578947368,0.156926769023379,0,1
"1149","Mazda 3","2019","2",0.0211842105263158,0.144001212632721,0,0
"1150","Mazda 3","2019","3",0.0117105263157895,0.107582050158382,0,0
"1151","Mazda 3","2020","1",0,0,0,0
"1152","Mazda 3","2020","2",0,0,0,0
"1153","Mazda 3","2020","3",0.0155263157894737,0.123636239600514,0,0
"1154","Mazda 6","2018","1",0,0,0,0
"1155","Mazda 6","2018","2",0,0,0,0
"1156","Mazda 6","2018","3",0,0,0,0
"1157","Mazda 6","2019","1",0,0,0,0
"1158","Mazda 6","2019","2",0,0,0,0
"1159","Mazda 6","2019","3",0,0,0,0
"1160","Mazda 6","2020","1",0,0,0,0
"1161","Mazda 6","2020","2",0,0,0,0
"1162","Mazda 6","2020","3",0,0,0,0
"1163","Mazda CX-3","2018","1",0,0,0,0
"1164","Mazda CX-3","2018","2",0,0,0,0
"1165","Mazda CX-3","2018","3",0,0,0,0
"1166","Mazda CX-3","2019","1",0,0,0,0
"1167","Mazda CX-3","2019","2",0,0,0,0
"1168","Mazda CX-3","2019","3",0,0,0,0
"1169","Mazda CX-3","2020","1",0,0,0,0
"1170","Mazda CX-3","2020","2",0,0,0,0
"1171","Mazda CX-3","2020","3",0,0,0,0
"1172","Mazda CX-30","2020","1",0,0,0,0
"1173","Mazda CX-30","2020","2",0,0,0,0
"1174","Mazda CX-30","2020","3",0,0,0,0
"1175","Mazda CX-5","2018","1",0,0,0,0
"1176","Mazda CX-5","2018","2",0,0,0,0
"1177","Mazda CX-5","2018","3",0,0,0,0
"1178","Mazda CX-5","2019","1",0.0025,0.0499385560443768,0,0
"1179","Mazda CX-5","2019","2",0.00346491228070175,0.0587627272470063,0,0
"1180","Mazda CX-5","2019","3",0.00679824561403509,0.0821725357113861,0,0
"1181","Mazda CX-5","2020","1",0,0,0,0
"1182","Mazda CX-5","2020","2",0.00859649122807018,0.09231990782549,0,0
"1183","Mazda CX-5","2020","3",0.00587719298245614,0.0764389158282049,0,0
"1184","Mazda CX-9","2018","1",0,0,0,0
"1185","Mazda CX-9","2018","2",0,0,0,0
"1186","Mazda CX-9","2018","3",0.0307456140350877,0.172631481316866,0,1
"1187","Mazda CX-9","2019","1",0,0,0,0
"1188","Mazda CX-9","2019","2",0,0,0,0
"1189","Mazda CX-9","2019","3",0,0,0,0
"1190","Mazda CX-9","2020","1",0,0,0,0
"1191","Mazda CX-9","2020","2",0,0,0,0
"1192","Mazda CX-9","2020","3",0.0138157894736842,0.116728364355184,0,0
"1193","Mazda MX-5 Miata","2018","1",0,0,0,0
"1194","Mazda MX-5 Miata","2018","2",0,0,0,0
"1195","Mazda MX-5 Miata","2018","3",0,0,0,0
"1196","Mazda MX-5 Miata","2019","1",0,0,0,0
"1197","Mazda MX-5 Miata","2019","2",0,0,0,0
"1198","Mazda MX-5 Miata","2019","3",0,0,0,0
"1199","Mazda MX-5 Miata","2020","1",0,0,0,0
"1200","Mazda MX-5 Miata","2020","2",0,0,0,0
"1201","Mercedes-Benz C-Class","2018","1",0.0169736842105263,0.129175501201096,0,0
"1202","Mercedes-Benz C-Class","2018","2",0.0193859649122807,0.137880321626215,0,0
"1203","Mercedes-Benz C-Class","2018","3",0.00692982456140351,0.0829584470660806,0,0
"1204","Mercedes-Benz C-Class","2019","1",0.0194298245614035,0.138033119732351,0,0
"1205","Mercedes-Benz C-Class","2019","2",0.0403947368421053,0.196887537146978,0,1
"1206","Mercedes-Benz C-Class","2019","3",0.00881578947368421,0.0934797015142449,0,0
"1207","Mercedes-Benz C-Class","2020","1",0,0,0,0
"1208","Mercedes-Benz C-Class","2020","2",0,0,0,0
"1209","Mercedes-Benz C-Class","2020","3",0.0189912280701754,0.136496807626718,0,0
"1210","Mercedes-Benz E-Class","2018","1",0.0383771929824561,0.192109350958181,0,1
"1211","Mercedes-Benz E-Class","2018","2",0.0167105263157895,0.128187383653879,0,0
"1212","Mercedes-Benz E-Class","2018","3",0.0699561403508772,0.255078679061908,0,1
"1213","Mercedes-Benz E-Class","2019","1",0.0207894736842105,0.142682039409626,0,0
"1214","Mercedes-Benz E-Class","2019","2",0.0183333333333333,0.134156668148461,0,0
"1215","Mercedes-Benz E-Class","2019","3",0.0417543859649123,0.200031777878219,0,1
"1216","Mercedes-Benz E-Class","2020","1",0,0,0,0
"1217","Mercedes-Benz E-Class","2020","2",0,0,0,0
"1218","Mercedes-Benz E-Class","2020","3",0.0176754385964912,0.131771692848536,0,0
"1219","Mercedes-Benz GLA","2018","1",0,0,0,0
"1220","Mercedes-Benz GLA","2018","2",0,0,0,0
"1221","Mercedes-Benz GLA","2018","3",0,0,0,0
"1222","Mercedes-Benz GLA","2019","1",0,0,0,0
"1223","Mercedes-Benz GLA","2019","2",0,0,0,0
"1224","Mercedes-Benz GLA","2019","3",0,0,0,0
"1225","Mercedes-Benz GLA","2020","1",0,0,0,0
"1226","Mercedes-Benz GLA","2020","2",0,0,0,0
"1227","Mercedes-Benz GLA","2020","3",0,0,0,0
"1228","Mercedes-Benz GLC","2018","1",0.0167105263157895,0.128187383653879,0,0
