"","MMT","MY","MY_prob_rate"
"496","Subaru Forester","2018",0.00485038823026247
"497","Subaru Forester","2019",0.00672526078323532
"498","Subaru Forester","2020",0.0011649533204761
"499","Subaru Impreza","2018",0.0103673653369444
"500","Subaru Impreza","2019",-2.58367251387601e-15
"501","Subaru Impreza","2020",-5.32838750007698e-15
"502","Subaru Impreza WRX/STi/Subaru WRX/STi","2018",9.08758697701763e-15
"503","Subaru Impreza WRX/STi/Subaru WRX/STi","2019",9.3137509817669e-15
"504","Subaru Impreza WRX/STi/Subaru WRX/STi","2020",1.02687197204945e-14
"505","Subaru Legacy","2018",0.0113636363636764
"506","Subaru Legacy","2019",0.0028985507246779
"507","Subaru Legacy","2020",0.0144993894994292
"508","Subaru Outback","2018",0.00363308782766718
"509","Subaru Outback","2019",0.00592956206462699
"510","Subaru Outback","2020",0.00383550069884244
"511","Tesla Model 3","2018",0.0202666355209484
"512","Tesla Model 3","2019",0.0331120506354325
"513","Tesla Model 3","2020",0.0287734866982136
"514","Tesla Model S","2018",0.015076134479054
"515","Tesla Model S","2019",0.0279411764705225
"516","Tesla Model S","2020",0.0333333333332653
"517","Tesla Model X","2018",0.0458089668616016
"518","Tesla Model X","2019",0.0842105263157961
"519","Tesla Model X","2020",0.0238095238095262
"520","Tesla Model Y","2020",0.174924924925092
"521","Toyota 4Runner","2018",3.71802470198114e-15
"522","Toyota 4Runner","2019",3.54809488149083e-15
"523","Toyota 4Runner","2020",2.95858108497261e-15
"524","Toyota Avalon/Toyota Avalon Hybrid","2018",5.03721730358704e-16
"525","Toyota Avalon/Toyota Avalon Hybrid","2019",0.00648486994845476
"526","Toyota Avalon/Toyota Avalon Hybrid","2020",0.00650252525253123
"527","Toyota C-HR","2018",-7.05495707253432e-15
"528","Toyota C-HR","2019",-6.3694188903791e-15
"529","Toyota C-HR","2020",-7.43163829964805e-15
"530","Toyota Camry/Toyota Camry Hybrid","2018",0.00145356874827005
"531","Toyota Camry/Toyota Camry Hybrid","2019",0.00616399914845749
"532","Toyota Camry/Toyota Camry Hybrid","2020",0.00234741784037906
"533","Toyota Corolla","2018",0.0029761904761921
"534","Toyota Corolla","2019",0.00476190476190687
"535","Toyota Corolla","2020",0.00238095238095417
"536","Toyota Corolla Hatchback","2019",-2.32777960697192e-15
"537","Toyota Corolla Hatchback","2020",-1.17239420558742e-15
"538","Toyota Highlander/Toyota Highlander Hybrid","2018",0.00222151779540606
"539","Toyota Highlander/Toyota Highlander Hybrid","2019",0.00338998792607051
"540","Toyota Highlander/Toyota Highlander Hybrid","2020",0.00340136054421603
"541","Toyota Prius","2018",-1.61840208630596e-15
"542","Toyota Prius","2019",0.0100346265281609
"543","Toyota Prius","2020",0.00653594771242101
"544","Toyota Prius C","2018",1.44174867286534e-15
"545","Toyota Prius C","2019",3.1274303396156e-15
"546","Toyota Prius Prime","2018",0.00370370370370469
"547","Toyota Prius Prime","2019",0.00854700854700968
"548","Toyota Prius Prime","2020",0.003875968992251
"549","Toyota RAV4/Toyota RAV4 Hybrid","2018",0.0044389560109463
"550","Toyota RAV4/Toyota RAV4 Hybrid","2019",0.00432712672534947
"551","Toyota RAV4/Toyota RAV4 Hybrid","2020",0.00250626566415719
"552","Toyota Sequoia","2018",-5.10629171875569e-15
"553","Toyota Sequoia","2019",0.047619047619042
"554","Toyota Sequoia","2020",-9.53291581993979e-15
"555","Toyota Sienna","2018",0.0112573099415202
"556","Toyota Sienna","2019",0.00311526479750699
"557","Toyota Sienna","2020",5.10885303955851e-16
"558","Toyota Tacoma","2018",0.00747261345853202
"559","Toyota Tacoma","2019",0.00755970924195451
"560","Toyota Tacoma","2020",1.11538556427767e-15
"561","Toyota Tundra","2018",0.0192963065303508
"562","Toyota Tundra","2019",0.00476190476190693
"563","Toyota Tundra","2020",2.71515135116964e-15
"564","Volkswagen Atlas","2018",0.0161637931034505
"565","Volkswagen Atlas","2019",3.16263331303601e-15
"566","Volkswagen Atlas","2020",-1.27191203450082e-15
"567","Volkswagen Beetle","2018",0.0144927536231909
"568","Volkswagen Beetle","2019",-1.28124713557498e-15
"569","Volkswagen Golf","2018",-8.17083964801411e-16
"570","Volkswagen Golf","2019",-9.54635974247715e-16
"571","Volkswagen Golf","2020",-2.97726875322853e-15
"572","Volkswagen Golf Alltrack","2018",0.0423280423280401
"573","Volkswagen Golf Alltrack","2019",0.00462962962962662
"574","Volkswagen Golf SportWagen","2018",-2.44261594130287e-15
"575","Volkswagen Golf SportWagen","2019",0.0303030303030283
"576","Volkswagen GTI","2018",0.0344129554655848
"577","Volkswagen GTI","2019",0.00724637681159284
"578","Volkswagen GTI","2020",-6.91651942195207e-15
"579","Volkswagen Jetta","2018",2.47716598091093e-15
"580","Volkswagen Jetta","2019",0.0225219225219247
"581","Volkswagen Jetta","2020",5.08732559069842e-15
"582","Volkswagen Passat","2018",0.01010101010101
"583","Volkswagen Passat","2019",0.0499108734402856
"584","Volkswagen Passat","2020",8.22085713802956e-16
"585","Volkswagen Tiguan","2018",0.00653594771242163
"586","Volkswagen Tiguan","2019",3.28278087484287e-15
"587","Volkswagen Tiguan","2020",0.0166666666666713
"588","Volvo S60/Volvo V60","2018",-3.39153657150097e-16
"589","Volvo S60/Volvo V60","2019",3.11406271253107e-17
"590","Volvo S60/Volvo V60","2020",-1.61570173975251e-15
"591","Volvo S90/Volvo V90","2018",0.0123456790123475
"592","Volvo S90/Volvo V90","2019",1.37405018447882e-15
"593","Volvo S90/Volvo V90","2020",4.12751101978712e-15
"594","Volvo XC40","2018",2.57517849464069e-15
"595","Volvo XC40","2019",3.55548228059227e-15
"596","Volvo XC40","2020",3.6183869636738e-15
"597","Volvo XC60","2018",0.00900900900900955
"598","Volvo XC60","2019",0.00740740740740854
"599","Volvo XC60","2020",1.98785366744777e-15
"600","Volvo XC90","2018",0.0138888888888933
"601","Volvo XC90","2019",0.0166666666666708
"602","Volvo XC90","2020",4.78658946792739e-13
